date,city,precipitation,sunshine,templature
1983-02-01,Fukuoka,70,148,6
1983-03-01,Fukuoka,176.5,118.3,10.1
1983-04-01,Fukuoka,160,168.9,16.3
1983-05-01,Fukuoka,165,222.4,19.4
1983-06-01,Fukuoka,150.5,199.3,22.1
1983-07-01,Fukuoka,430.5,206.8,26.9
1983-08-01,Fukuoka,116,241.2,28.1
1983-09-01,Fukuoka,270.5,143.3,24.8
1983-10-01,Fukuoka,86,183.9,19.1
1983-11-01,Fukuoka,29.5,167.2,12.4
1983-12-01,Fukuoka,18.5,146.7,7.4
1984-01-01,Fukuoka,53.5,105.4,4.1
1984-02-01,Fukuoka,46,143.2,4.4
1984-03-01,Fukuoka,75,181.6,7.6
1984-04-01,Fukuoka,124,173.2,14.5
1984-05-01,Fukuoka,150.5,237.9,18
1984-06-01,Fukuoka,244.5,146.9,23.8
1984-07-01,Fukuoka,22.5,228.7,27.8
1984-08-01,Fukuoka,170,248.3,28.6
1984-09-01,Fukuoka,119.5,176.8,23.7
1984-10-01,Fukuoka,24.5,184.8,18.1
1984-11-01,Fukuoka,68.5,156,14.4
1984-12-01,Fukuoka,71.5,100.6,8.3
1985-01-01,Fukuoka,37,128.3,4.7
1985-02-01,Fukuoka,138.5,94,7
1985-03-01,Fukuoka,153,142.9,10
1985-04-01,Fukuoka,113,212.3,14.5
1985-05-01,Fukuoka,188.5,180.4,19.5
1985-06-01,Fukuoka,642,123.1,22
1985-07-01,Fukuoka,189.5,236.5,28
1985-08-01,Fukuoka,82.5,267.4,29.3
1985-09-01,Fukuoka,269,179.8,25.4
1985-10-01,Fukuoka,82,171.4,19.3
1985-11-01,Fukuoka,83,135,12.7
1985-12-01,Fukuoka,46.5,89.7,6.7
1986-01-01,Fukuoka,26.5,99.7,4.5
1986-02-01,Fukuoka,40.5,128,4.7
1986-03-01,Fukuoka,105,170.4,9.4
1986-04-01,Fukuoka,106,171.5,15.2
1986-05-01,Fukuoka,240,187.2,18.9
1986-06-01,Fukuoka,220.5,156.4,22.9
1986-07-01,Fukuoka,400,138,25.6
1986-08-01,Fukuoka,70.5,231.3,27.8
1986-09-01,Fukuoka,190.5,144,23.7
1986-10-01,Fukuoka,45,178.8,17
1986-11-01,Fukuoka,30,130.1,12.6
1986-12-01,Fukuoka,94.5,116.9,9.6
1987-01-01,Fukuoka,52,119.9,7.3
1987-02-01,Fukuoka,47.5,136,7.9
1987-03-01,Fukuoka,174.5,119.2,9.7
1987-04-01,Fukuoka,77,174.9,14.4
1987-05-01,Fukuoka,133.5,202.8,19
1987-06-01,Fukuoka,278,198.5,22.5
1987-07-01,Fukuoka,444,136.3,26.8
1987-08-01,Fukuoka,379,154.6,27.2
1987-09-01,Fukuoka,100.5,182.4,22.8
1987-10-01,Fukuoka,84,179.1,19.9
1987-11-01,Fukuoka,66.5,146.2,14.4
1987-12-01,Fukuoka,39.5,169.6,9
1988-01-01,Fukuoka,45.5,99.6,7.6
1988-02-01,Fukuoka,35.5,123.5,6.4
1988-03-01,Fukuoka,137,109.2,8.9
1988-04-01,Fukuoka,134.5,203.2,14.4
1988-05-01,Fukuoka,160,209.5,19.2
1988-06-01,Fukuoka,332.5,125.6,22.5
1988-07-01,Fukuoka,118.5,148.9,26.5
1988-08-01,Fukuoka,97.5,187.2,26.8
1988-09-01,Fukuoka,156.5,147.3,23.8
1988-10-01,Fukuoka,46.5,186.3,18.5
1988-11-01,Fukuoka,63.5,157.3,12.2
1988-12-01,Fukuoka,27.5,145.2,8.5
1989-01-01,Fukuoka,104.5,95.9,9.1
1989-02-01,Fukuoka,151,109.5,8.7
1989-03-01,Fukuoka,126.5,166.3,10.3
1989-04-01,Fukuoka,35,200.6,16.2
1989-05-01,Fukuoka,158,164.5,18.4
1989-06-01,Fukuoka,145,158.7,21.8
1989-07-01,Fukuoka,85,177.9,26.3
1989-08-01,Fukuoka,60,202.2,27.3
1989-09-01,Fukuoka,543,124.8,24.3
1989-10-01,Fukuoka,25,208.6,18.3
1989-11-01,Fukuoka,54,131.8,13.7
1989-12-01,Fukuoka,57.5,138.7,9.6
1990-01-01,Fukuoka,99.5,97.8,6
1990-02-01,Fukuoka,107,88.7,10.2
1990-03-01,Fukuoka,97.5,154.8,11.4
1990-04-01,Fukuoka,90.5,189.6,14.8
1990-05-01,Fukuoka,85.5,194.4,19.3
1990-06-01,Fukuoka,246,185.4,24.2
1990-07-01,Fukuoka,138.5,246.6,28.3
1990-08-01,Fukuoka,8,272.4,29.6
1990-09-01,Fukuoka,129.5,152,25.4
1990-10-01,Fukuoka,131,153.6,18.7
1990-11-01,Fukuoka,67,147.7,15.2
1990-12-01,Fukuoka,54.5,102.7,8.7
1991-01-01,Fukuoka,39.5,113.1,7
1991-02-01,Fukuoka,131,103.5,6.1
1991-03-01,Fukuoka,158,129.5,10.4
1991-04-01,Fukuoka,150,149.5,14.6
1991-05-01,Fukuoka,180,130.9,18.3
1991-06-01,Fukuoka,342,77.8,23.5
1991-07-01,Fukuoka,460,132.3,27.4
1991-08-01,Fukuoka,190,188.6,26.2
1991-09-01,Fukuoka,280,155.2,24.4
1991-10-01,Fukuoka,17.5,165.4,18.3
1991-11-01,Fukuoka,85.5,173.2,13.1
1991-12-01,Fukuoka,52,129.1,10
1992-01-01,Fukuoka,77.5,98.5,7.8
1992-02-01,Fukuoka,107,130.1,7.6
1992-03-01,Fukuoka,223.5,74.7,10.8
1992-04-01,Fukuoka,90,198.2,15.4
1992-05-01,Fukuoka,113,210.6,18.9
1992-06-01,Fukuoka,165.5,184.2,21.4
1992-07-01,Fukuoka,89,164.4,26.5
1992-08-01,Fukuoka,263,119.9,26.7
1992-09-01,Fukuoka,85,184.4,24.6
1992-10-01,Fukuoka,62.5,186.2,18.5
1992-11-01,Fukuoka,86.5,128.2,13.2
1992-12-01,Fukuoka,75.5,122.6,10
1993-01-01,Fukuoka,84,71.8,7.5
1993-02-01,Fukuoka,59,133.2,8.3
1993-03-01,Fukuoka,73,153.4,9.8
1993-04-01,Fukuoka,142.5,218,14.6
1993-05-01,Fukuoka,116.5,153.2,18.8
1993-06-01,Fukuoka,300.5,138.9,22.9
1993-07-01,Fukuoka,320.5,117,25.1
1993-08-01,Fukuoka,454.5,120,25.2
1993-09-01,Fukuoka,240.5,148.3,22.6
1993-10-01,Fukuoka,68,187.6,17.7
1993-11-01,Fukuoka,129.5,93,14.4
1993-12-01,Fukuoka,61,117.9,8.9
1994-01-01,Fukuoka,62,106,7.1
1994-02-01,Fukuoka,97.5,110.8,7.2
1994-03-01,Fukuoka,48.5,178.3,8.9
1994-04-01,Fukuoka,171.5,181.1,15.8
1994-05-01,Fukuoka,69.5,208.4,20.5
1994-06-01,Fukuoka,150.5,146.4,22.3
1994-07-01,Fukuoka,18.5,311.4,29.6
1994-08-01,Fukuoka,32,279.3,29.8
1994-09-01,Fukuoka,161.5,201.4,24.6
1994-10-01,Fukuoka,20.5,193.5,19.7
1994-11-01,Fukuoka,34,167.8,15.2
1994-12-01,Fukuoka,25,93.7,10.1
1995-01-01,Fukuoka,86.5,113.3,6.9
1995-02-01,Fukuoka,31,142.3,7.1
1995-03-01,Fukuoka,113.5,147.8,10.1
1995-04-01,Fukuoka,107,172.1,14.4
1995-05-01,Fukuoka,256,216.9,18.4
1995-06-01,Fukuoka,84,152.7,21.7
1995-07-01,Fukuoka,527.5,189.1,27.4
1995-08-01,Fukuoka,109,227.4,29.3
1995-09-01,Fukuoka,169,145.4,23.5
1995-10-01,Fukuoka,55,191.6,19.2
1995-11-01,Fukuoka,38.5,153.7,12.3
1995-12-01,Fukuoka,16,100.2,7.4
1996-01-01,Fukuoka,41.5,121.2,6.5
1996-02-01,Fukuoka,41.5,107.3,6.1
1996-03-01,Fukuoka,124.5,118.4,9.9
1996-04-01,Fukuoka,104,194.4,12.5
1996-05-01,Fukuoka,50.5,225.7,19.4
1996-06-01,Fukuoka,344,102.2,23.9
1996-07-01,Fukuoka,113,184.9,27.1
1996-08-01,Fukuoka,179.5,207.9,28.2
1996-09-01,Fukuoka,76,184.9,23.8
1996-10-01,Fukuoka,72,179.9,19
1996-11-01,Fukuoka,70,88.4,14.2
1996-12-01,Fukuoka,59,133.7,8.6
1997-01-01,Fukuoka,68,114.2,6.2
1997-02-01,Fukuoka,32,134.3,7.7
1997-03-01,Fukuoka,91.5,164.6,11.3
1997-04-01,Fukuoka,142.5,196.1,15.3
1997-05-01,Fukuoka,181.5,191.9,20.4
1997-06-01,Fukuoka,190,185.4,23.6
1997-07-01,Fukuoka,529.5,169.7,26.6
1997-08-01,Fukuoka,322.5,205,28
1997-09-01,Fukuoka,216,156.2,23.3
1997-10-01,Fukuoka,33.5,227.6,18.6
1997-11-01,Fukuoka,180,131,14.9
1997-12-01,Fukuoka,96,98.6,9.5
1998-01-01,Fukuoka,208,61.7,6.6
1998-02-01,Fukuoka,68,108.2,9.4
1998-03-01,Fukuoka,93,159.2,10.9
1998-04-01,Fukuoka,201,147.6,17.6
1998-05-01,Fukuoka,268.5,161.4,21.1
1998-06-01,Fukuoka,401,116.5,22.9
1998-07-01,Fukuoka,154.5,181.4,27.6
1998-08-01,Fukuoka,175,198.5,29.2
1998-09-01,Fukuoka,90.5,174.2,25.7
1998-10-01,Fukuoka,139.5,131.5,20.8
1998-11-01,Fukuoka,43.5,148.9,14.3
1998-12-01,Fukuoka,23,176.3,10.6
1999-01-01,Fukuoka,42,120.2,7.3
1999-02-01,Fukuoka,51.5,127.6,7.2
1999-03-01,Fukuoka,65,89.5,11.3
1999-04-01,Fukuoka,101,141.1,14.8
1999-05-01,Fukuoka,128.5,243.2,19.7
1999-06-01,Fukuoka,464,139.3,23.2
1999-07-01,Fukuoka,247,110.5,25.3
1999-08-01,Fukuoka,194.5,128.7,27.6
1999-09-01,Fukuoka,185,121,26.2
1999-10-01,Fukuoka,60.5,177.5,19.9
1999-11-01,Fukuoka,100.5,128.4,13.8
1999-12-01,Fukuoka,22,144.8,8.6
2000-01-01,Fukuoka,71,100,7.7
2000-02-01,Fukuoka,27,140.6,6.1
2000-03-01,Fukuoka,103.5,213,10.4
2000-04-01,Fukuoka,82.5,202.2,15.1
2000-05-01,Fukuoka,101,217.9,19.4
2000-06-01,Fukuoka,250.5,132.3,23
2000-07-01,Fukuoka,149.5,227.1,28.2
2000-08-01,Fukuoka,100,214.2,28.6
2000-09-01,Fukuoka,197.5,160.5,24.4
2000-10-01,Fukuoka,86.5,120.7,19.7
2000-11-01,Fukuoka,143,129.1,14.5
2000-12-01,Fukuoka,32,151.7,9.6
2001-01-01,Fukuoka,134.5,84.1,6.2
2001-02-01,Fukuoka,94,113.9,7.7
2001-03-01,Fukuoka,84.5,156.8,10.9
2001-04-01,Fukuoka,53.5,192.9,15.3
2001-05-01,Fukuoka,117.5,169.8,20.1
2001-06-01,Fukuoka,490.5,125.5,23.6
2001-07-01,Fukuoka,311,222.4,27.8
2001-08-01,Fukuoka,78,225.1,28.5
2001-09-01,Fukuoka,211,185.4,24
2001-10-01,Fukuoka,148,171.7,19.8
2001-11-01,Fukuoka,145,147.7,13.2
2001-12-01,Fukuoka,75,115.3,8.3
2002-01-01,Fukuoka,95.5,112.7,7.9
2002-02-01,Fukuoka,40.5,148.1,8.4
2002-03-01,Fukuoka,125.5,201.6,12.5
2002-04-01,Fukuoka,102,139.5,16.6
2002-05-01,Fukuoka,255.5,145.9,19.3
2002-06-01,Fukuoka,103.5,210.8,23.6
2002-07-01,Fukuoka,109.5,156.3,27.9
2002-08-01,Fukuoka,108.5,189.1,27.8
2002-09-01,Fukuoka,186,201.5,24.4
2002-10-01,Fukuoka,109.5,171.2,18.8
2002-11-01,Fukuoka,37,145.3,11.5
2002-12-01,Fukuoka,98.5,79.5,9.1
2003-01-01,Fukuoka,50,86.9,5.9
2003-02-01,Fukuoka,74.5,123.2,8.3
2003-03-01,Fukuoka,103,146.1,9.9
2003-04-01,Fukuoka,144.5,147.1,16.1
2003-05-01,Fukuoka,110.5,176.3,20
2003-06-01,Fukuoka,200.5,149.2,23.2
2003-07-01,Fukuoka,444.5,100.8,25.5
2003-08-01,Fukuoka,232,163.4,27.2
2003-09-01,Fukuoka,69.5,216.4,25.6
2003-10-01,Fukuoka,11,230.8,18.8
2003-11-01,Fukuoka,124.5,111.1,16.1
2003-12-01,Fukuoka,36,107,9.3
2004-01-01,Fukuoka,55,128.7,6.1
2004-02-01,Fukuoka,66,152.2,9
2004-03-01,Fukuoka,97,178,10.9
2004-04-01,Fukuoka,68.5,222.5,16.2
2004-05-01,Fukuoka,268.5,162.9,20.5
2004-06-01,Fukuoka,225,193.2,24
2004-07-01,Fukuoka,53,218.2,28.7
2004-08-01,Fukuoka,154.5,200.9,28.6
2004-09-01,Fukuoka,304.5,108.9,24.6
2004-10-01,Fukuoka,256.5,168.5,19
2004-11-01,Fukuoka,58.5,183.6,15.1
2004-12-01,Fukuoka,134.5,144.1,10.7
2005-01-01,Fukuoka,47,77.3,6.4
2005-02-01,Fukuoka,91,85.1,6.1
2005-03-01,Fukuoka,93,154,9.6
2005-04-01,Fukuoka,36,229.3,16.7
2005-05-01,Fukuoka,62.5,255.7,19.4
2005-06-01,Fukuoka,15,183.2,24.8
2005-07-01,Fukuoka,301,137.9,27.6
2005-08-01,Fukuoka,73.5,186.2,28.4
2005-09-01,Fukuoka,115,173.2,26
2005-10-01,Fukuoka,18.5,155.9,20.5
2005-11-01,Fukuoka,109,146.8,14.4
2005-12-01,Fukuoka,58.5,90,6
2006-01-01,Fukuoka,46,106.5,6.9
2006-02-01,Fukuoka,93,114,7.7
2006-03-01,Fukuoka,102,160.3,10.1
2006-04-01,Fukuoka,199.5,167.4,14.6
2006-05-01,Fukuoka,183.5,135.3,19.2
2006-06-01,Fukuoka,320,147.1,23.2
2006-07-01,Fukuoka,405.5,129.9,27.3
2006-08-01,Fukuoka,256,237.4,29
2006-09-01,Fukuoka,236.5,168.2,23.3
2006-10-01,Fukuoka,28,214.8,20.6
2006-11-01,Fukuoka,107,136,15
2006-12-01,Fukuoka,41,112.1,9.5
2007-01-01,Fukuoka,47.5,94.2,7.6
2007-02-01,Fukuoka,61.5,148.9,9.8
2007-03-01,Fukuoka,81.5,171.7,11.3
2007-04-01,Fukuoka,74.5,196.3,15.1
2007-05-01,Fukuoka,64.5,243,20.4
2007-06-01,Fukuoka,40.5,132.7,23.8
2007-07-01,Fukuoka,381,145.1,26.3
2007-08-01,Fukuoka,178.5,221.5,29.4
2007-09-01,Fukuoka,72,179.5,27
2007-10-01,Fukuoka,88,192.1,20.9
2007-11-01,Fukuoka,13,161.5,14.1
2007-12-01,Fukuoka,92.5,100.2,9.8
2008-01-01,Fukuoka,70,101.9,7.5
2008-02-01,Fukuoka,52,146,6.3
2008-03-01,Fukuoka,162,176.7,10.7
2008-04-01,Fukuoka,120,184.3,15
2008-05-01,Fukuoka,163.5,220.1,19.4
2008-06-01,Fukuoka,386,86.7,22.2
2008-07-01,Fukuoka,48,223.7,29
2008-08-01,Fukuoka,419,161.7,27.6
2008-09-01,Fukuoka,174,134.1,25
2008-10-01,Fukuoka,16.5,175.4,20.3
2008-11-01,Fukuoka,91,107.5,13.4
2008-12-01,Fukuoka,78.5,122.1,9.1
2009-01-01,Fukuoka,62.5,77.8,6.4
2009-02-01,Fukuoka,86,107.7,9.8
2009-03-01,Fukuoka,46,169.5,11.7
2009-04-01,Fukuoka,99.5,224.4,15.6
2009-05-01,Fukuoka,45.5,203.7,19.9
2009-06-01,Fukuoka,219,168.4,23.6
2009-07-01,Fukuoka,619.5,87.1,26.8
2009-08-01,Fukuoka,94,188.2,27.6
2009-09-01,Fukuoka,83.5,203.9,24.4
2009-10-01,Fukuoka,105,173.3,19.7
2009-11-01,Fukuoka,181.5,108.4,13.7
2009-12-01,Fukuoka,50,94.6,8.9
2010-01-01,Fukuoka,50.5,133.4,6.6
2010-02-01,Fukuoka,70,114.1,9.4
2010-03-01,Fukuoka,155,111.2,10.9
2010-04-01,Fukuoka,199.5,154.3,13.8
2010-05-01,Fukuoka,105,197.1,19.2
2010-06-01,Fukuoka,203,145,23.5
2010-07-01,Fukuoka,453.5,160.9,27.7
2010-08-01,Fukuoka,69.5,229.7,30.3
2010-09-01,Fukuoka,138.5,185,26.3
2010-10-01,Fukuoka,78.5,126.8,20
2010-11-01,Fukuoka,58,169.2,13.2
2010-12-01,Fukuoka,148,106.4,8.8
2011-01-01,Fukuoka,106,89.7,3.8
2011-02-01,Fukuoka,48,130.8,8.2
2011-03-01,Fukuoka,60,185,8.8
2011-04-01,Fukuoka,37.5,224.5,14.7
2011-05-01,Fukuoka,277.5,156.3,19.8
2011-06-01,Fukuoka,409,107.6,23.9
2011-07-01,Fukuoka,172,201.3,27.9
2011-08-01,Fukuoka,322,177.4,28.5
2011-09-01,Fukuoka,85.5,177.4,25.2
2011-10-01,Fukuoka,127,157.6,19.7
2011-11-01,Fukuoka,166.5,115.7,16.3
2011-12-01,Fukuoka,38,96.6,8.5
2012-01-01,Fukuoka,29.5,98.7,6.3
2012-02-01,Fukuoka,155,75.6,5.7
2012-03-01,Fukuoka,125,153.8,10.7
2012-04-01,Fukuoka,74.5,211.1,16.2
2012-05-01,Fukuoka,43.5,184.5,20.1
2012-06-01,Fukuoka,288.5,105.8,23.1
2012-07-01,Fukuoka,464,175.2,28
2012-08-01,Fukuoka,188.5,196.7,29.1
2012-09-01,Fukuoka,129,159.4,24.5
2012-10-01,Fukuoka,47.5,204.3,19.2
2012-11-01,Fukuoka,125,135.5,12.9
2012-12-01,Fukuoka,98.5,98.4,7.6
2013-01-01,Fukuoka,57.5,125.6,6.1
2013-02-01,Fukuoka,81.5,136.9,7.8
2013-03-01,Fukuoka,56.5,178.6,12.3
2013-04-01,Fukuoka,108,209.1,14.7
2013-05-01,Fukuoka,37,250.6,20.3
2013-06-01,Fukuoka,268.5,97.6,23.7
2013-07-01,Fukuoka,134,215.8,30
2013-08-01,Fukuoka,501.5,246.2,30
2013-09-01,Fukuoka,133,209,25.2
2013-10-01,Fukuoka,227.5,172.2,20.7
2013-11-01,Fukuoka,119.5,112.1,13.4
2013-12-01,Fukuoka,77,104.8,8.1
2014-01-01,Fukuoka,57.5,146.3,7.5
2014-02-01,Fukuoka,83,105.2,7.6
2014-03-01,Fukuoka,102.5,175.1,11.5
2014-04-01,Fukuoka,61,179.9,15.6
2014-05-01,Fukuoka,94,280.7,20.5
2014-06-01,Fukuoka,101,107.9,22.6
2014-07-01,Fukuoka,373,148,27.1
2014-08-01,Fukuoka,462.5,79.7,26.5
2014-09-01,Fukuoka,107,159.5,24.2
2014-10-01,Fukuoka,144.5,183.6,19.7
2014-11-01,Fukuoka,106,138,14.7
2014-12-01,Fukuoka,73.5,105.9,7.6
2015-01-01,Fukuoka,83.5,112.2,7.9
2015-02-01,Fukuoka,42.5,114.3,7.6
2015-03-01,Fukuoka,94.5,193.7,11.1
2015-04-01,Fukuoka,239.5,161.9,16.2
2015-05-01,Fukuoka,120.5,230.5,20.7
2015-06-01,Fukuoka,222.5,124.6,22.6
2015-07-01,Fukuoka,266,149.2,26
2015-08-01,Fukuoka,319.5,203.5,27.4
2015-09-01,Fukuoka,146,158.1,23.2
2015-10-01,Fukuoka,83,231.2,18.9
2015-11-01,Fukuoka,140.5,101.8,16
2015-12-01,Fukuoka,109.5,91,10.3
2016-01-01,Fukuoka,92,59.3,7
2016-02-01,Fukuoka,98.5,106.6,7.9
2016-03-01,Fukuoka,77.5,160.4,11.5
2016-04-01,Fukuoka,196,160.2,16.8
2016-05-01,Fukuoka,191.5,224.9,20.8
2016-06-01,Fukuoka,394.5,137.7,23.6
2016-07-01,Fukuoka,179.5,230,28.3
2016-08-01,Fukuoka,128,285,29.3
2016-09-01,Fukuoka,608.5,102.8,25.1
2016-10-01,Fukuoka,181,113,21.3
2016-11-01,Fukuoka,132.5,126.5,14.5
2016-12-01,Fukuoka,141,125.1,10.5
2017-01-01,Fukuoka,69.5,139.5,7.4
2017-02-01,Fukuoka,49.5,152.7,8.3
2017-03-01,Fukuoka,46,169.2,10.5
2017-04-01,Fukuoka,192.5,198,16.5
2017-05-01,Fukuoka,81,253.9,21
2017-06-01,Fukuoka,173,194.3,23.1
2017-07-01,Fukuoka,146,207.5,29.4
2017-08-01,Fukuoka,95.5,258.2,29.5
2017-09-01,Fukuoka,128.5,136.6,24.3
2017-10-01,Fukuoka,289.5,122.8,19.8
2017-11-01,Fukuoka,23.5,145.4,13.6
2017-12-01,Fukuoka,24,91,7.4
2018-01-01,Fukuoka,89.5,95.9,5.7
2018-02-01,Fukuoka,57,130.2,6.2
2018-03-01,Fukuoka,147.5,202.4,11.9
2018-04-01,Fukuoka,61,216.6,17.1
2018-05-01,Fukuoka,134,190.6,20.8
2018-06-01,Fukuoka,267,178.9,23.7
2018-07-01,Fukuoka,466.5,250.3,28.7
2018-08-01,Fukuoka,52,282.9,30
2018-09-01,Fukuoka,176.5,118,24.8
2018-10-01,Fukuoka,59.5,172.2,19.1
2018-11-01,Fukuoka,39.5,165.7,14.3
2018-12-01,Fukuoka,67,91.1,10.2
2019-01-01,Fukuoka,54.5,140,8
2019-02-01,Fukuoka,41.5,124.6,9.4
2019-03-01,Fukuoka,99.5,186.6,11.9
2019-04-01,Fukuoka,103,191.8,15.4
2019-05-01,Fukuoka,42,262.3,21.1
2019-06-01,Fukuoka,94,199.9,23.4
2019-07-01,Fukuoka,295.5,133.4,26.4
2019-08-01,Fukuoka,497,152.2,28
2019-09-01,Fukuoka,136,165.3,25.9
2019-10-01,Fukuoka,136.5,165.8,20.5
2019-11-01,Fukuoka,29,169.1,14.9
2019-12-01,Fukuoka,80,91,10.3
2020-01-01,Fukuoka,153.5,93.2,9.5
2020-02-01,Fukuoka,64.5,135.8,9.7
2020-03-01,Fukuoka,158,178.2,12.4
2020-04-01,Fukuoka,83,231.7,14.1
2020-05-01,Fukuoka,147.5,217.5,20.4
2020-06-01,Fukuoka,374.5,184.9,24.9
2020-07-01,Fukuoka,740,86.5,25.5
2020-08-01,Fukuoka,49,252.2,30.2
2020-09-01,Fukuoka,310.5,168.2,24.5
2020-10-01,Fukuoka,64.5,211,19.4
2020-11-01,Fukuoka,25,150.1,15.3
2020-12-01,Fukuoka,42.5,131.2,8.5
2021-01-01,Fukuoka,45.5,118.5,7
2021-02-01,Fukuoka,79.5,173.7,10.2
2021-03-01,Fukuoka,116.5,186.6,13.5
2021-04-01,Fukuoka,66,214.5,16.7
2021-05-01,Fukuoka,133.5,179.8,20.4
2021-06-01,Fukuoka,123,187.3,24.2
2021-07-01,Fukuoka,45.5,200.8,28.9
2021-08-01,Fukuoka,881.5,144.9,27.5
2021-09-01,Fukuoka,246.5,150.3,25.9
2021-10-01,Fukuoka,44,219.7,21
2021-11-01,Fukuoka,152.5,148.1,13.9
2021-12-01,Fukuoka,45,118.9,9.1
2022-01-01,Fukuoka,48,152.1,6.9
2022-02-01,Fukuoka,22.5,142.9,6.3
2022-03-01,Fukuoka,109,171,12.7
2022-04-01,Fukuoka,141.5,225.7,16.4
2022-05-01,Fukuoka,45,225.5,20.6
2022-06-01,Fukuoka,138.5,188.5,24.8
2022-07-01,Fukuoka,105.5,187.9,28.9
2022-08-01,Fukuoka,266.5,203.2,29.8
2022-09-01,Fukuoka,217,157.5,25.7
2022-10-01,Fukuoka,69,213.1,19.6
2022-11-01,Fukuoka,34,187.2,16.2
2022-12-01,Fukuoka,36,105.7,7.7
2023-01-01,Fukuoka,97,121.2,7.2
2023-02-01,Fukuoka,60,130.3,9
2023-03-01,Fukuoka,89.5,198.7,13.6
2023-04-01,Fukuoka,182,205.4,16.7
2023-05-01,Fukuoka,246,199.7,20.2
2023-06-01,Fukuoka,169,144.6,24.4
2023-07-01,Fukuoka,536.5,170.8,28.9
2023-08-01,Fukuoka,164,224.1,29.7
2023-09-01,Fukuoka,104.5,173.4,26.9
2023-10-01,Fukuoka,23,210.5,19.8
2023-11-01,Fukuoka,52,148.3,15.1
2023-12-01,Fukuoka,44.5,105.8,9.9
2024-01-01,Fukuoka,80.5,115,8.3
2024-02-01,Fukuoka,168,102.6,9.9
2024-03-01,Fukuoka,139.5,163.4,11.5
2024-04-01,Fukuoka,171.5,140.2,17.6
2024-05-01,Fukuoka,119.5,228.3,20.2
2024-06-01,Fukuoka,234.5,159.7,23.9
2024-07-01,Fukuoka,195,208.9,29.9
2024-08-01,Fukuoka,225,283.6,30.5
2024-09-01,Fukuoka,115.5,256.5,28.8
2024-10-01,Fukuoka,140,121.4,22
2024-11-01,Fukuoka,352.5,135,15.7
2024-12-01,Fukuoka,29.5,122.4,9.1
